year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2326 亞瑟科技  ,5480752,6.67,0.98,37.14,-66048,-1033,1445856,-66630,0.42
200002,2326,5480752.0,6.4573,1.08,39.3831,-148207.0,-23533.0,2492302,-170713,0.35
200003,2326,5480752,6.0291,1.07,37.592,-235339,-170488,3852450,-405264,0.36
200004,2326,5480752,6.0039,1.08,38.9266,-447128,28580,4799087,-419370,0.34
200101,2326,3507681,9.1518,1.07,39.6908,-18215,-63923,690946,-82164,0.32
200102,2326,3507681,8.7418,1.07,39.0469,-47741,-184482,1373760,-232251,0.27
200103,2326,3507681,8.3812,1.07,48.2378,-58435,-300501,1963847,-358964,0.4
200104,2326,3507681,3.7103,2.21,30.1894,-188360,-1800510,2364047,-1988923,1.57
200201,2326,3507681,3.5413,3.26,31.2443,-42890,-16670,148326,-59588,2.56
200202,2326.0,3507681,3.2458,3.17,30.2445,-100558.0,-68045.0,404945.0,-168630,2.57
200203,2326.0,3507681.0,2.7644,2.96,27.5198,-101241.0,-232245.0,616657.0,-333514,2.22
200204,2326.0,964612,7.2241,2.62,21.5077,-199423.0,-405550.0,784766.0,-607347,2.15
200301,2326.0,964612,6.5162,2.17,19.8376,-19789.0,-48664.0,193917.0,-68481,1.84
200302,2326.0,964612,5.8635,1.82,18.4244,-60409.0,-64179.0,323191.0,-124615,1.61
200303,2326.0,964612,5.1679,1.37,15.456,-94460.0,-109706.0,504275.0,-204193,0.92
200304,2326.0,1364612,4.0926,1.11,9.5877,-121593.0,-186322.0,3279254.0,-307942,0.96
200401,2326.0,1364612,5.0943,1.11,12.745999999999999,2233.0,115881.0,1435032.0,118114,0.97
200402,2326.0,1364612,5.105,1.05,16.0762,-148807.0,281279.0,3301008.0,153452,0.99
200403,2326.0,600429,9.9743,0.98,13.5187,-302676.0,338096.0,4063809.0,56400,0.9
200404,2326.0,600429,7.2662,1.43,17.6711,-153776.0,52207.0,4756163.0,-80589,0.76
200501,2326.0,600429,5.05,0.76,13.1193,-119343.0,-13636.0,165859.0,-132979,0.5
200502,2326.0,600429,2.89,0.37,8.5612,-165360.0,-91381.0,193572.0,-256741,0.21
200503,2326.0,600429,1.56,0.28,4.6941,-214296.0,-125163.0,386760.0,-339459,0.24
200504,2326.0,600429.4,-3.29,0.12,,-410814.0,-114546.0,429430.0,-630209,0.11
200601,2326.0,600429,-3.77,0.07,-15.1867,-15101.0,-13180.0,25998.0,-28281,0.05
