sDate,sPrice
2000-01-01,62.82
2000-02-01,63.38
2000-03-01,63.73
2000-04-01,63.83
2000-05-01,63.67
2000-06-01,63.29
2000-07-01,62.74
2000-08-01,62.02
2000-09-01,61.14
2000-10-01,60.14
2000-11-01,59.09
2000-12-01,58.04
2001-01-01,57.0
2001-02-01,56.03
2001-03-01,55.17
2001-04-01,54.43
2001-05-01,53.85
2001-06-01,53.49
2001-07-01,53.4
2001-08-01,53.63
2001-09-01,54.19
2001-10-01,55.13
2001-11-01,56.37
2001-12-01,57.82
2002-01-01,59.3
2002-02-01,60.68
2002-03-01,61.81
2002-04-01,62.62
2002-05-01,63.03
2002-06-01,63.07
2002-07-01,62.84
2002-08-01,62.44
2002-09-01,62.04
2002-10-01,61.74
2002-11-01,61.59
2002-12-01,61.54
2003-01-01,61.56
2003-02-01,61.65
2003-03-01,61.85
2003-04-01,62.25
2003-05-01,62.96
2003-06-01,63.99
2003-07-01,65.25
2003-08-01,66.59
2003-09-01,67.89
2003-10-01,69.05
2003-11-01,70.05
2003-12-01,70.92
2004-01-01,71.65
2004-02-01,72.26
2004-03-01,72.76
2004-04-01,73.12
2004-05-01,73.32
2004-06-01,73.37
2004-07-01,73.3
2004-08-01,73.14
2004-09-01,72.97
2004-10-01,72.8
2004-11-01,72.63
2004-12-01,72.47
2005-01-01,72.36
2005-02-01,72.37
2005-03-01,72.52
2005-04-01,72.85
2005-05-01,73.38
2005-06-01,74.12
2005-07-01,75.01
2005-08-01,75.95
2005-09-01,76.81
2005-10-01,77.55
2005-11-01,78.14
2005-12-01,78.62
2006-01-01,79.0
2006-02-01,79.28
2006-03-01,79.49
2006-04-01,79.66
2006-05-01,79.77
2006-06-01,79.88
2006-07-01,80.01
2006-08-01,80.2
2006-09-01,80.49
2006-10-01,80.83
2006-11-01,81.25
2006-12-01,81.74
2007-01-01,82.26
2007-02-01,82.77
2007-03-01,83.22
2007-04-01,83.66
2007-05-01,84.09
2007-06-01,84.5
2007-07-01,84.86
2007-08-01,85.1
2007-09-01,85.23
2007-10-01,85.23
2007-11-01,85.09
2007-12-01,84.81
2008-01-01,84.43
2008-02-01,84.01
2008-03-01,83.56
2008-04-01,83.01
2008-05-01,82.21
2008-06-01,81.09
2008-07-01,79.59
2008-08-01,77.75
2008-09-01,75.56
2008-10-01,73.21
2008-11-01,71.1
2008-12-01,69.74
2009-01-01,69.6
2009-02-01,70.73
2009-03-01,72.78
2009-04-01,75.35
2009-05-01,78.1
2009-06-01,80.85
2009-07-01,83.4
2009-08-01,85.66
2009-09-01,87.57
2009-10-01,89.15
2009-11-01,90.43
2009-12-01,91.51
2010-01-01,92.44
2010-02-01,93.25
2010-03-01,93.88
2010-04-01,94.35
2010-05-01,94.72
2010-06-01,95.04
2010-07-01,95.36
2010-08-01,95.69
2010-09-01,96.02
2010-10-01,96.38
2010-11-01,96.76
2010-12-01,97.13
2011-01-01,97.42
2011-02-01,97.61
2011-03-01,97.72
2011-04-01,97.73
2011-05-01,97.61
2011-06-01,97.38
2011-07-01,97.1
2011-08-01,96.8
2011-09-01,96.63
2011-10-01,96.65
2011-11-01,96.88
2011-12-01,97.23
2012-01-01,97.63
2012-02-01,97.94
2012-03-01,98.1
2012-04-01,98.03
2012-05-01,97.8
2012-06-01,97.53
2012-07-01,97.35
2012-08-01,97.42
2012-09-01,97.77
2012-10-01,98.37
2012-11-01,99.14
2012-12-01,99.91
2013-01-01,100.56
2013-02-01,101.0
2013-03-01,101.28
2013-04-01,101.48
2013-05-01,101.65
2013-06-01,101.81
2013-07-01,102.1
2013-08-01,102.51
2013-09-01,102.98
2013-10-01,103.46
2013-11-01,103.96
2013-12-01,104.48
2014-01-01,105.209
2014-02-01,105.509
2014-03-01,105.757
2014-04-01,105.96
2014-05-01,106.106
2014-06-01,106.257
2014-07-01,106.397
2014-08-01,106.509
2014-09-01,106.594
2014-10-01,106.645
2014-11-01,106.663
2014-12-01,106.633
2015-01-01,106.514
2015-02-01,106.313
2015-03-01,106.039
2015-04-01,105.734
2015-05-01,105.457
2015-06-01,105.194
2015-07-01,104.966
2015-08-01,104.822
2015-09-01,104.723
2015-10-01,104.581
2015-11-01,104.373
2015-12-01,104.134
2016-01-01,103.917
2016-02-01,103.819
2016-03-01,103.959
2016-04-01,104.24
2016-05-01,104.721
2016-06-01,105.304
2016-07-01,105.9
2016-08-01,106.39
2016-09-01,106.745
2016-10-01,106.997
