sDate,sPrice
2000-01-01,3.83
2000-04-01,13.54
2000-07-01,4.54
2000-10-01,-4.13
2001-01-01,-1.59
2001-04-01,-8.0
2001-07-01,-5.33
2001-10-01,14.13
2002-01-01,8.6
2002-04-01,9.9
2002-07-01,-1.18
2002-10-01,7.77
2003-01-01,3.23
2003-04-01,-11.8
2003-07-01,23.51
2003-10-01,18.52
2004-01-01,-0.09
2004-04-01,1.61
2004-07-01,5.05
2004-10-01,7.02
2005-01-01,1.83
2005-04-01,6.97
2005-07-01,3.02
2005-10-01,20.64
2006-01-01,-3.68
2006-04-01,2.81
2006-07-01,7.09
2006-10-01,12.49
2007-01-01,-0.97
2007-04-01,7.62
2007-07-01,10.12
2007-10-01,12.32
2008-01-01,1.68
2008-04-01,-4.95
2008-07-01,-13.88
2008-10-01,-11.32
2009-01-01,-0.73
2009-04-01,3.08
2009-07-01,6.3
2009-10-01,31.13
2010-01-01,6.71
2010-04-01,8.69
2010-07-01,4.19
2010-10-01,6.93
2011-01-01,8.4
2011-04-01,-0.85
2011-07-01,-0.04
2011-10-01,-6.12
2012-01-01,10.54
2012-04-01,-0.63
2012-07-01,6.94
2012-10-01,0.93
2013-01-01,-1.2
2013-04-01,4.03
2013-07-01,3.18
2013-10-01,6.08
2014-01-01,2.37
2014-04-01,5.07
2014-07-01,4.58
2014-10-01,2.03
2015-01-01,3.25
2015-04-01,-6.82
2015-07-01,-0.03
2015-10-01,0.07
2016-01-01,4.86
2016-04-01,0.23
2016-07-01,3.91
2016-10-01,1.01
