sDate,sPrice
2000-01-01,59.0
2000-02-01,59.39
2000-03-01,59.83
2000-04-01,60.27
2000-05-01,60.7
2000-06-01,61.1
2000-07-01,61.52
2000-08-01,61.97
2000-09-01,62.42
2000-10-01,62.91
2000-11-01,63.36
2000-12-01,63.7
2001-01-01,63.87
2001-02-01,63.87
2001-03-01,63.71
2001-04-01,63.4
2001-05-01,62.96
2001-06-01,62.39
2001-07-01,61.7
2001-08-01,60.94
2001-09-01,60.2
2001-10-01,59.53
2001-11-01,58.98
2001-12-01,58.56
2002-01-01,58.23
2002-02-01,57.97
2002-03-01,57.81
2002-04-01,57.83
2002-05-01,58.04
2002-06-01,58.4
2002-07-01,58.86
2002-08-01,59.34
2002-09-01,59.79
2002-10-01,60.19
2002-11-01,60.54
2002-12-01,60.89
2003-01-01,61.29
2003-02-01,61.78
2003-03-01,62.33
2003-04-01,62.83
2003-05-01,63.21
2003-06-01,63.42
2003-07-01,63.54
2003-08-01,63.65
2003-09-01,63.77
2003-10-01,63.94
2003-11-01,64.2
2003-12-01,64.58
2004-01-01,65.14
2004-02-01,65.94
2004-03-01,66.94
2004-04-01,68.01
2004-05-01,69.06
2004-06-01,70.09
2004-07-01,71.05
2004-08-01,71.97
2004-09-01,72.87
2004-10-01,73.74
2004-11-01,74.56
2004-12-01,75.23
2005-01-01,75.74
2005-02-01,76.11
2005-03-01,76.41
2005-04-01,76.69
2005-05-01,76.94
2005-06-01,77.15
2005-07-01,77.34
2005-08-01,77.48
2005-09-01,77.61
2005-10-01,77.76
2005-11-01,77.96
2005-12-01,78.23
2006-01-01,78.58
2006-02-01,79.01
2006-03-01,79.44
2006-04-01,79.87
2006-05-01,80.27
2006-06-01,80.61
2006-07-01,80.93
2006-08-01,81.26
2006-09-01,81.6
2006-10-01,81.93
2006-11-01,82.19
2006-12-01,82.42
2007-01-01,82.61
2007-02-01,82.76
2007-03-01,82.84
2007-04-01,82.79
2007-05-01,82.62
2007-06-01,82.35
2007-07-01,81.99
2007-08-01,81.64
2007-09-01,81.29
2007-10-01,81.07
2007-11-01,81.07
2007-12-01,81.3
2008-01-01,81.8
2008-02-01,82.48
2008-03-01,83.35
2008-04-01,84.4
2008-05-01,85.65
2008-06-01,87.1
2008-07-01,88.76
2008-08-01,90.48
2008-09-01,92.08
2008-10-01,93.26
2008-11-01,93.63
2008-12-01,92.76
2009-01-01,90.87
2009-02-01,88.43
2009-03-01,85.74
2009-04-01,83.09
2009-05-01,80.64
2009-06-01,78.57
2009-07-01,77.1
2009-08-01,76.28
2009-09-01,76.09
2009-10-01,76.45
2009-11-01,77.15
2009-12-01,78.07
2010-01-01,79.1
2010-02-01,80.2
2010-03-01,81.4
2010-04-01,82.65
2010-05-01,83.94
2010-06-01,85.21
2010-07-01,86.39
2010-08-01,87.44
2010-09-01,88.4
2010-10-01,89.28
2010-11-01,90.17
2010-12-01,91.19
2011-01-01,92.39
2011-02-01,93.74
2011-03-01,95.17
2011-04-01,96.62
2011-05-01,98.0
2011-06-01,99.22
2011-07-01,100.26
2011-08-01,101.11
2011-09-01,101.71
2011-10-01,102.1
2011-11-01,102.28
2011-12-01,102.28
2012-01-01,102.15
2012-02-01,102.02
2012-03-01,102.07
2012-04-01,102.2
2012-05-01,102.33
2012-06-01,102.39
2012-07-01,102.32
2012-08-01,102.23
2012-09-01,102.19
2012-10-01,102.18
2012-11-01,102.28
2012-12-01,102.48
2013-01-01,102.7
2013-02-01,102.98
2013-03-01,103.13
2013-04-01,103.07
2013-05-01,102.83
2013-06-01,102.52
2013-07-01,102.17
2013-08-01,101.8
2013-09-01,101.38
2013-10-01,100.9
2013-11-01,100.29
2013-12-01,99.56
2014-01-01,102.799
2014-02-01,102.589
2014-03-01,102.58
2014-04-01,102.674
2014-05-01,102.846
2014-06-01,103.042
2014-07-01,103.291
2014-08-01,103.496
2014-09-01,103.738
2014-10-01,104.121
2014-11-01,104.649
2014-12-01,105.274
2015-01-01,105.95
2015-02-01,106.562
2015-03-01,107.001
2015-04-01,107.378
2015-05-01,107.7
2015-06-01,107.955
2015-07-01,108.105
2015-08-01,108.114
2015-09-01,107.943
2015-10-01,107.631
2015-11-01,107.254
2015-12-01,106.827
2016-01-01,106.377
2016-02-01,105.949
2016-03-01,105.601
2016-04-01,105.31
2016-05-01,105.056
2016-06-01,104.832
2016-07-01,104.617
2016-08-01,104.314
2016-09-01,104.01
2016-10-01,103.71
